x,y,heading
-12.116250327309317,-5.57599719055,246.55967712400002
-12.131101706542939,-5.58257205877,246.57318115200002
-12.145953085776561,-5.58914692188,246.58699035599997
-12.160804465010184,-5.5957328761,246.60133361799998
-12.175655844243806,-5.60234100185,246.616531372
-12.190507223477429,-5.60897130473,246.631835938
-12.20535860513339,-5.61562378099,246.64683532700002
-12.22011478157213,-5.62227626052,246.66131591799999
-12.23487096043321,-5.62891764985,246.674560547
-12.249722339666832,-5.63551469147,246.687683105
-12.264478518527913,-5.64208955551,246.70018005400001
-12.279234694966652,-5.64863115782,246.712753296
-12.293990873827733,-5.65516167413,246.724990845
-12.308747050266472,-5.66168109979,246.737808228
-12.323503229127553,-5.66822270304,246.75169372599998
-12.338259407988632,-5.67476430628,246.766159058
-12.35292038405483,-5.6812948226,246.78028869599999
-12.367676562915909,-5.6878031604,246.79336547900002
-12.382337541404446,-5.69427824114,246.806365967
-12.397093717843187,-5.70072005456,246.81784057599998
-12.411754696331725,-5.70713969693,246.827850342
-12.426415674820262,-5.71354824817,246.83702087400002
-12.441171851259002,-5.71993462648,246.845550537
-12.455737626952656,-5.72632100759,246.853546143
-12.470398603018854,-5.73269629572,246.86125183099998
-12.485059583929731,-5.73907158617,246.869827271
-12.499625357201047,-5.74544687755,246.87916564900002
-12.514191132894702,-5.75184434513,246.888641357
-12.528756911010696,-5.7582528973,246.899093628
-12.543322684282012,-5.7646836238,246.909042358
-12.557793259603125,-5.77111435309,246.919113159
-12.57235903529678,-5.77753399545,246.92829895
-12.586829610617892,-5.78394254763,246.93675231900002
-12.601204985566461,-5.79034001241,246.909591675
-12.615580358092693,-5.79674856365,246.91609191900002
-12.629955730618923,-5.80314603262,246.92291259799998
-12.644331105567492,-5.80953240721,246.928421021
-12.65861127772118,-5.81589661166,246.934570312
-12.672891447452528,-5.82224972872,246.940979004
-12.687171622028556,-5.82860284485,246.947174072
-12.7013565938097,-5.8349226974,246.954483032
-12.715541563168506,-5.84124254948,246.962387085
-12.729726537371992,-5.84754023049,246.971542358
-12.743816306358253,-5.85382681899,246.98068237299998
-12.757906077766856,-5.86010232428,246.98991394
-12.771900643958237,-5.86636674125,246.999267578
-12.785895214994298,-5.87260898063,247.00877380400001
-12.799889783608018,-5.87881795969,247.018814087
-12.813789151849196,-5.88499367796,247.027786255
-12.827688520090373,-5.89116939157,247.03628540000003
-12.841492687959008,-5.89733401965,247.045196533
-12.855296853405305,-5.9034986496,247.05461120599998
-12.86910102127394,-5.90966328001,247.063186646
-12.882905186720235,-5.91585008288,247.072387695
-12.89670935216653,-5.92203688668,247.081222534
-12.910418317240284,-5.92823477555,247.089370728
-12.924127284736377,-5.93444375787,247.09725952099998
-12.937836249810129,-5.94064164581,247.104782104
-12.951545214883883,-5.94681736454,247.11212158200001
-12.965254179957634,-5.95299308049,247.11891174299998
-12.979058347826271,-5.9591466221,247.126113892
-12.992862515694906,-5.96527798846,247.134353638
-13.00657148076866,-5.97138718097,247.14288330099998
-13.020375646214955,-5.97747419449,247.152236938
-13.03417981408359,-5.9835390388,247.16180419900002
-13.047888779157343,-5.9896038794,247.17137146
-13.061597744231095,-5.99565763399,247.181488037
-13.075306711727189,-6.00171138765,247.19050598099997
-13.089015676800942,-6.00776514132,247.19926452599998
-13.102724641874694,-6.01382998237,247.207305908
-13.116433606948448,-6.01989482576,247.21446228
-13.130237772394743,-6.02597075421,247.220535278
-13.144041940263378,-6.03206885932,247.226547241
-13.157846105709673,-6.03817804856,247.232269287
-13.17165027357831,-6.04429833032,247.23849487299998
-13.185454439024605,-6.05042969435,247.244873047
-13.19925860689324,-6.05657214997,247.252761841
-13.213157975134418,-6.06271460326,247.26083374
-13.227057343375595,-6.06884597102,247.269500732
-13.240956711616773,-6.07495515887,247.278274536
-13.254951277808154,-6.08105326397,247.286987305
-13.268945848844215,-6.08711810783,247.29586792
-13.282940417457935,-6.09317186149,247.30476379400002
-13.296839785699113,-6.09921452869,247.297409058
-13.310834354312833,-6.10525719495,247.305786133
-13.324828922926553,-6.11131094908,247.31349182099999
-13.338728291167731,-6.11737578921,247.31927490200002
-13.352722859781451,-6.12345171813,247.323623657
-13.366717430817511,-6.12951655919,247.32661438
-13.380711997008891,-6.13558140257,247.32925415
-13.39461136525007,-6.14165733056,247.330963135
-13.40860593386379,-6.14774434827,247.33302307099999
-13.422505302104968,-6.15385353751,247.33572387700002
-13.436404670346146,-6.16000708099,247.339263916
-13.450304041009664,-6.16618279787,247.342483521
-13.46420340925084,-6.17240286293,247.346481323
-13.478007574697136,-6.1786561911,247.35025024400002
-13.491906940515975,-6.18493169174,247.35325622599998
-13.505806308757153,-6.19121828629,247.355361938
-13.519610474203448,-6.1975270519,247.357177734
-13.533605045239508,-6.20382472919,247.358032227
-13.547504413480686,-6.21012240741,247.35824585
-13.561403779299525,-6.21639791084,247.35885620099998
-13.575398347913245,-6.22267341241,247.35957336400003
-13.589392918949304,-6.22896000324,247.36080932599998
-13.603387487563024,-6.23526876932,247.362548828
-13.617382056176746,-6.24157753726,247.36479187
-13.631471825163008,-6.24790847581,247.366653442
-13.645466396199069,-6.25425050268,247.368545532
-13.659651365557874,-6.26060361974,247.370376587
-13.673741136966477,-6.26695673633,247.37161254900002
-13.687926108747622,-6.27329876507,247.37200927700002
-13.702111080528766,-6.2796518784,247.372467041
-13.716296052309913,-6.28600499453,247.373672485
-13.730481021668718,-6.29236919573,247.374862671
-13.744761193822406,-6.29877775023,247.376220703
-13.759041368398433,-6.30520847905,247.379074097
-13.77332153812978,-6.31166137941,247.38119506799998
-13.787601712705808,-6.31811428536,247.383224487
-13.80197708523204,-6.32457827218,247.38528442400002
-13.81644766055315,-6.33104226226,247.387435913
-13.830918235874263,-6.33750625281,247.38958740200002
-13.845484011567919,-6.34397024242,247.391403198
-13.860049784839234,-6.35043423204,247.393554688
-13.874615562955228,-6.35690931324,247.394958496
-13.889276541443765,-6.36339547671,247.39643859900002
-13.903937517509963,-6.36988164112,247.39805603
-13.91859849357616,-6.37636780459,247.39962768599997
-13.933354672437241,-6.38286505546,247.401687622
-13.94811085129832,-6.38938448485,247.403686523
-13.962962230531943,-6.39592608716,247.40528869599999
-13.977718406970682,-6.40247877641,247.407424927
-13.992569788626644,-6.4090647297,247.40975952099998
-14.00751636823281,-6.41568394518,247.411697388
-14.022367747466433,-6.4222698966,247.39419555700002
-14.03740952744514,-6.42887802375,247.395263672
-14.052356111895984,-6.43548615184,247.39561462400002
-14.067493092247235,-6.44209427712,247.395553589
-14.082534874648282,-6.44870240474,247.39544677700002
-14.097671857421872,-6.45529944589,247.395812988
-14.112904040568004,-6.46190756978,247.395889282
-14.128136223714137,-6.46850461001,247.39712524400002
-14.143368406860269,-6.47511273809,247.398529053
-14.15860059242874,-6.48173195031,247.40083313
-14.173927978369754,-6.48835116765,247.403366089
-14.18925536188843,-6.49498146726,247.405700684
-14.204582747829445,-6.50161177153,247.40826416
-14.220005334143002,-6.50826424826,247.410476685
-14.235332720084015,-6.51491672406,247.413208008
-14.25066010360269,-6.52160246158,247.41683959999997
-14.265987487121365,-6.52829928929,247.419784546
-14.281410075857263,-6.53502937965,247.42308044400002
-14.296737461798276,-6.54175946908,247.42529296900003
-14.312064845316952,-6.54851173144,247.42642211900002
-14.327392231257965,-6.55527508119,247.426803589
-14.342719614776641,-6.56200517295,247.426925659
-14.358047000717656,-6.56871308712,247.42698669400002
-14.373279186286128,-6.57539882464,247.427581787
-14.388606572227141,-6.58206239063,247.428268433
-14.403933953323477,-6.58869269211,247.429367065
-14.41916613646961,-6.59531190665,247.43215942400002
-14.434398322038081,-6.60192003101,247.43455505400001
-14.449630507606553,-6.60852816002,247.437530518
-14.464862693175025,-6.61512520071,247.44024658200001
-14.479904473153733,-6.62173332507,247.442932129
-14.495041455927323,-6.62831927836,247.44468689
-14.51008323590603,-6.63489414193,247.44566345200002
-14.525029817934534,-6.64144683117,247.44581604
-14.540071600335581,-6.64798843395,247.445556641
-14.555018179941747,-6.65451894933,247.445022583
-14.569964761970251,-6.66104946146,247.444900513
-14.584911341576417,-6.66755780205,247.445602417
-14.599857921182581,-6.67406614358,247.446685791
-14.614709300416203,-6.68056339445,247.447937012
-14.629655882444709,-6.68706064578,247.449996948
-14.644602462050873,-6.69353572559,247.452178955
-14.659549041657039,-6.69997753901,247.453964233
-14.674495623685543,-6.70640826644,247.45512390099998
-14.68953740366425,-6.71279464429,247.45611572299998
-14.704483985692756,-6.71918102074,247.456619263
-14.71943056529892,-6.72553413734,247.456970215
-14.734472347699967,-6.73188725067,247.456451416
-14.74932372693359,-6.73820710555,247.45606994599999
-14.764270306539755,-6.74451586977,247.413482666
-14.779121685773378,-6.75075811287,247.414093018
-14.793877864634457,-6.75701144012,247.415603638
-14.808729243868079,-6.76327585336,247.41831970200002
-14.823485422729158,-6.76954027032,247.420700073
-14.838241601590239,-6.77582686068,247.42266845700001
-14.852902577656437,-6.78211345105,247.423950195
-14.867658754095176,-6.7884222162,247.42446899400002
-14.882414935378597,-6.79469771963,247.423202515
-14.897075909022455,-6.80095104873,247.421722412
-14.911832090305873,-6.80717111193,247.420043945
-14.926493066372071,-6.81336900312,247.418655396
-14.94124924765549,-6.81955580786,247.419067383
-14.955910221299348,-6.82573152194,247.420639038
-14.970571197365546,-6.83191832574,247.423858643
-14.985327378648966,-6.8381273034,247.428237915
-14.999988352292824,-6.84434736939,247.432937622
-15.014554130408818,-6.85057852138,247.43754577599998
-15.029215108897356,-6.85680967662,247.441162109
-15.04378088216867,-6.86302974168,247.44342041
-15.058346660284666,-6.86920545669,247.44387817400002
-15.07291243597832,-6.87534791138,247.443115234
-15.087478211671975,-6.88146818709,247.44088745099998
-15.102043987365631,-6.88755520573,247.438095093
-15.116609763059285,-6.89360895799,247.435714722
-15.131175538752942,-6.89965162519,247.43435668900003
-15.145741316868936,-6.90567211667,247.43519592299998
-15.160211889767709,-6.91169260675,247.43769836400003
-15.174777665461363,-6.9177020113,247.441940308
-15.189248240782476,-6.92372250278,247.44700622599998
-15.203718813681249,-6.92975408211,247.452407837
-15.218189389002362,-6.93578566052,247.45683288599997
-15.232564763950931,-6.94182832818,247.459991455
-15.247035336849704,-6.94788207998,247.461746216
-15.261505912170817,-6.95394692104,247.462738037
-15.275881287119386,-6.96003393875,247.46371459999997
-15.290256659645618,-6.96614312707,247.463516235
-15.304632032171847,-6.97227449343,247.464233398
-15.319007407120417,-6.97842803644,247.465576172
-15.333382782068988,-6.98461483745,247.46754455599998
-15.347758154595217,-6.99080164125,247.469161987
-15.362038329171245,-6.99699953152,247.47103881799998
-15.376413699275135,-7.00318633392,247.472763062
-15.390789074223704,-7.00933987601,247.47361755400001
-15.405259647122477,-7.01548232883,247.47430419900002
-15.41973022244359,-7.0215915204,247.475067139
-15.434105597392161,-7.02766744792,247.476531982
-15.448576172713272,-7.03372120112,247.477905273
-15.463141945984589,-7.03975278046,247.47926330599998
-15.477612523728041,-7.04576218547,247.480407715
-15.492083096626814,-7.05173832551,247.487014771
-15.506553671947925,-7.05769229308,247.487869263
-15.521024249691378,-7.06365734665,247.48944091799999
-15.535494820167811,-7.06963348668,247.490219116
-15.549965397911263,-7.07560963137,247.491653442
-15.564435970810036,-7.0815968574,247.49253845200002
-15.57890654613115,-7.08759517316,247.49293518099998
-15.593377121452262,-7.09358240385,247.49394226099997
-15.607847694351033,-7.09956963174,247.49501037599998
-15.622318269672146,-7.1055679475,247.49642944299998
-15.636788844993259,-7.1115995259,247.498016357
-15.651259420314371,-7.11763110431,247.500183105
-15.665729995635484,-7.12368485844,247.50230407700002
-15.680200568534257,-7.12973861163,247.503738403
-15.69467114385537,-7.1357923653,247.50552368200002
-15.70914171917648,-7.14184611803,247.50694274900002
-15.723707494870137,-7.14788878337,247.507522583
-15.738273270563791,-7.15394253703,247.507568359
-15.752743845884904,-7.16000737948,247.506317139
-15.767404821951102,-7.16607222054,247.504730225
-15.781970597644756,-7.17215923732,247.502624512
-15.796631576133294,-7.17826842656,247.49923706099997
-15.811292552199491,-7.1843887046,247.495239258
-15.82595352826569,-7.19054224435,247.490936279
-15.84070970712677,-7.19671796123,247.485794067
-15.85546588356551,-7.20291585196,247.48121643099998
-15.87022206484893,-7.20912482962,247.476119995
-15.88497824128767,-7.215367069,247.47122192400002
-15.899734420148748,-7.2216203995,247.46673584
-15.91458580180471,-7.2279069894,247.46183776900003
-15.929437181038333,-7.23420466436,247.456863403
-15.944288557849616,-7.2405245183,247.452346802
-15.959139937083238,-7.24682219606,247.447692871
-15.974086519111744,-7.25311987335,247.442672729
-15.988937898345366,-7.25940646371,247.438110352
-16.00388447795153,-7.265693055,247.434417725
-16.018831059980034,-7.27197964163,247.43019104
-16.0337776395862,-7.27827732218,247.42514038099998
-16.048724219192366,-7.28458608733,247.420593262
-16.063575598425988,-7.29091702588,247.415466309
-16.078522178032152,-7.29724796675,247.40989685099998
-16.093468760060656,-7.30357890623,247.404006958
-16.10832013929428,-7.30992093123,247.398910522
-16.123266718900446,-7.3162518735,247.393997192
-16.138022897761523,-7.32258281531,247.38899231
-16.152874276995146,-7.32892484078,247.383499146
-16.167725658651108,-7.33527795738,247.377883911
-16.18248183508985,-7.34161998332,247.370803833
-16.19733321432347,-7.34796201112,247.363189697
-16.212089393184552,-7.35429295013,247.35610961900002
-16.226940772418175,-7.36052410398,247.32777404799998
-16.241696951279252,-7.36672199564,247.32083129900002
-16.256453127717993,-7.3728755326,247.31451416
-16.271209306579074,-7.37900690129,247.309326172
-16.28587028506761,-7.38510500174,247.30435180700002
-16.30062646150635,-7.39118093019,247.300186157
-16.315287439994886,-7.39724577311,247.296279907
-16.329948416061086,-7.40329952491,247.292495728
-16.34451419417708,-7.40934219211,247.288406372
-16.35917516782094,-7.41536268312,247.283676147
-16.373836143887136,-7.42138317274,247.27824401900003
-16.38840192200313,-7.42740366422,247.27268981900002
-16.402967697696784,-7.43344632909,247.267074585
-16.417628676185323,-7.43950008275,247.26071167
-16.432194449456638,-7.4455871,247.254623413
-16.446760227572632,-7.45168520417,247.24838256799998
-16.46142120363883,-7.45779439248,247.24267578099997
-16.476082179705028,-7.46390358359,247.237335205
-16.49064795782102,-7.47001277562,247.231964111
-16.50530893388722,-7.47609978961,247.22634887700002
-16.519969909953417,-7.48217571899,247.221542358
-16.534630888441956,-7.48821838573,247.21646118200002
-16.549387064880694,-7.49426105153,247.211257935
-16.564048043369233,-7.50029262714,247.205535889
-16.578804219807974,-7.50633529341,247.199951172
-16.59346519829651,-7.51237795874,247.194534302
-16.60822137715759,-7.51842062501,247.18901062
-16.622977553596332,-7.524474381,247.18324279799998
-16.637638532084868,-7.53051704681,247.178207397
-16.65239471094595,-7.53655970842,247.17333984400003
-16.667150887384686,-7.54262455273,247.169372559
-16.681811865873225,-7.54871156951,247.16552734400003
-16.696568044734306,-7.55483184522,247.16250610400002
-16.711229020800502,-7.56097430037,247.15985107400002
-16.725985199661583,-7.56712783966,247.156906128
-16.74064617572778,-7.57327029202,247.154708862
-16.75540235458886,-7.57941274485,247.153198242
-16.77015853344994,-7.58554411074,247.15118408200001
-16.784914709888678,-7.59165330185,247.14863586400003
-16.79967088874976,-7.59776249202,247.146240234
-16.81442706761084,-7.60384950694,247.144058228
-16.82918324404958,-7.60993652325,247.141845703
-16.84393942291066,-7.61601245077,247.139205933
-16.858600401399197,-7.62208838062,247.137695312
-16.87335658026028,-7.62816430768,247.13648986799998
-16.888112756699016,-7.63425132213,247.135879517
-16.902773735187555,-7.64036051603,247.135986328
-16.91743471125375,-7.64648079174,247.135742188
-16.932000486947405,-7.65264542121,247.13471984900002
-16.946661465435945,-7.65883222036,247.12954711900002
-16.961417644297025,-7.66505228914,247.12786865200002
-16.976173820735763,-7.67128344066,247.125701904
-16.990929999596844,-7.67749241833,247.123718262
-17.005686178457925,-7.68371248338,247.120544434
-17.020442354896662,-7.68993254798,247.117019653
-17.0351033333852,-7.69615261303,247.113174438
-17.049859512246282,-7.70236159116,247.10977172900002
-17.06452048589014,-7.70855948143,247.106887817
-17.07927666717356,-7.71475737263,247.10467529299999
-17.093937640817416,-7.72094417363,247.10382080099998
-17.108598616883615,-7.72713097697,247.102905273
-17.12325959779449,-7.73331777705,247.102264404
-17.13792057386069,-7.73948240653,247.10276794400002
-17.152581549926886,-7.745647036,247.102783203
-17.16714732562054,-7.75182274962,247.102371216
-17.18180830653142,-7.75803172681,247.10243225099998
-17.196469280175275,-7.76425179187,247.10133361799998
-17.211130256241475,-7.77049403358,247.099624634
-17.22579123473001,-7.77674735989,247.098388672
-17.24045221079621,-7.78301177314,247.096588135
-17.255113189284746,-7.78927618917,247.094528198
-17.269869368145827,-7.79555169167,247.092727661
-17.284625544584564,-7.80182719277,247.09140014599998
-17.299476923818187,-7.80811378499,247.090377808
-17.31432830305181,-7.81440037256,247.089660645
-17.32917968228543,-7.8206647886,247.08845519999997
-17.344031063941394,-7.82694029063,247.08796691900002
-17.358882443175016,-7.8332047048,247.08784484900002
-17.3737338199863,-7.83949129377,247.08769226099997
-17.388680402014806,-7.84578897199,247.086776733
-17.40353178124843,-7.852097739,247.08557128900003
-17.41838316048205,-7.85841759015,247.08450317400002
-17.433234539715674,-7.86473744176,247.082962036
-17.448085918949296,-7.87105729571,247.081222534
-17.462937300605258,-7.87739932118,247.07974243200002
-17.477788677416537,-7.88375243638,247.07832336400003
-17.49254485627762,-7.89009446185,247.07635498
-17.50739623551124,-7.89642540365,247.07429504400002
-17.522247614744863,-7.90277851885,247.073104858
-17.537098993978486,-7.90910945693,247.07170105
-17.551950375634448,-7.91542930854,247.070022583
-17.566896955240612,-7.92173807276,247.068496704
-17.581748332051895,-7.92802466219,247.06610107400002
-17.596694914080402,-7.93430016562,247.063919067
-17.611546293314024,-7.94057566812,247.062057495
-17.62649287292019,-7.94682899443,247.060638428
-17.641534655321234,-7.95308232307,247.05911254900002
-17.6564812349274,-7.95933564892,247.057785034
-17.671427819378245,-7.96556680417,247.057113647
-17.68637439656207,-7.97179795569,247.05502319299998
-17.701320978590573,-7.97807345493,247.004089355
-17.716362760991622,-7.98442657106,247.002639771
-17.731309338175446,-7.99080186058,247.00108337400002
-17.74625592262629,-7.99717714963,246.999389648
-17.761107299437572,-8.00356352655,246.997344971
-17.77605387904374,-8.009949903,246.996109009
-17.791000461072244,-8.01632519206,246.99470519999997
-17.805947040678408,-8.02268939558,246.993026733
-17.82079841991203,-8.02904251078,246.99114990200002
-17.835745001940534,-8.03537344839,246.98847961400003
-17.850596381174157,-8.04168221261,246.985733032
-17.86544776040778,-8.0479798899,246.98387146
-17.880299137219062,-8.0542664798,246.982269287
-17.895150518875024,-8.06054198276,246.98123168900003
-17.909906697736105,-8.0668174848,246.980438232
-17.9245676738023,-8.07305972464,246.979858398
-17.9392286498685,-8.07930196263,246.97955322299998
-17.953889628357036,-8.08552202769,246.979782104
-17.968550604423235,-8.09173100535,246.980194092
-17.98311638253923,-8.09793998254,246.980377197
-17.997586955438003,-8.10417113407,246.980880737
-18.012152731131657,-8.11040228792,246.980743408
-18.02662330645277,-8.1166334399,246.980056763
-18.04099868140134,-8.12285350543,246.97885131799998
-18.055469254300114,-8.12905139523,246.977096558
-18.069939829621227,-8.13523819624,246.97512817400002
-18.084315204569794,-8.14139173832,246.97285461400003
-18.098785777468567,-8.14752310235,246.96994018599997
-18.11325635521202,-8.15365446731,246.967803955
-18.127726925688453,-8.15978583274,246.965621948
-18.142292703804447,-8.1659282851,246.96449279799998
-18.15676327670322,-8.17207073979,246.96392822299998
-18.171329052396874,-8.17821318889,246.96363830599998
-18.185894830512872,-8.1843778179,246.963745117
-18.200460606206526,-8.19055353431,246.96296691900002
-18.21502638190018,-8.19674033765,246.96192932099999
-18.229592157593835,-8.20292713819,246.960205078
-18.244253136082374,-8.20912502846,246.957717896
-18.25891411214857,-8.21533400659,246.954925537
-18.273479887842225,-8.22153189545,246.951416016
-18.288140863908424,-8.22775195818,246.947265625
-18.30280184239696,-8.23399419896,246.943954468
-18.317367618090614,-8.24025861453,246.941421509
-18.332028594156814,-8.24655629136,246.94041442900001
-18.34668957022301,-8.25287614344,246.938568115
-18.36135055113389,-8.25920708477,246.93775939900002
-18.376011527200085,-8.26554910885,246.936813354
-18.390672503266284,-8.27189113433,246.93591308599997
-18.40533347933248,-8.27824424906,246.934707642
-18.42008965577122,-8.28459736519,246.933776855
-18.43484583705464,-8.29102809029,246.87562561
-18.449697216288264,-8.29752534302,246.874526978
-18.46445339514934,-8.30403368222,246.871765137
-18.47939997475551,-8.31056419341,246.86940002400002
-18.494251353989128,-8.31710579526,246.86697387700002
-18.509197933595296,-8.32364739664,246.864852905
-18.52423971599634,-8.33018899802,246.86349487299998
-18.53918629802485,-8.33675277326,246.862701416
-18.554228078003554,-8.34333872562,246.861602783
-18.569269860404603,-8.34993576212,246.86083984400003
-18.58440684317819,-8.35655497527,246.85945129400002
-18.5994486231569,-8.36318527674,246.85838317900001
-18.61458560835283,-8.36982666748,246.85621643099998
-18.629722591126416,-8.37646805262,246.853485107
-18.64495477427255,-8.38309835596,246.850891113
-18.66009175704614,-8.38972865324,246.84788513200002
-18.67532394261461,-8.39635895751,246.844314575
-18.690460922965862,-8.40300034313,246.841125488
-18.705693106111994,-8.40965282079,246.839294434
-18.720830091307924,-8.41632746859,246.837753296
-18.735967074081515,-8.42300211871,246.836776733
-18.751199259649987,-8.42969894409,246.83630371099997
-18.766336240001234,-8.43640685733,246.83631897
-18.781568423147366,-8.44312585751,246.836532593
-18.796800608715838,-8.44983377028,246.83605957
-18.81203279428431,-8.45657494804,246.835647583
-18.827264977430442,-8.46331612114,246.834564209
-18.842401957781693,-8.47007947369,246.83226013200002
-18.857634140927825,-8.47684282251,246.82931518599997
-18.872866326496297,-8.48360617273,246.82611084
-18.88809851206477,-8.49036952434,246.823669434
-18.9033306952109,-8.49714396102,246.82093811
-18.918562878357033,-8.50392948557,246.819168091
-18.933699858708284,-8.51070392411,246.81802368200002
-18.948932044276756,-8.51748944679,246.816421509
-18.964164229845228,-8.52425279794,246.815841675
-18.9793964154137,-8.53101614956,246.81411743200002
-18.99453339576495,-8.53775732359,246.81326293900003
-19.009765578911082,-8.54449849902,246.81228637700002
-19.024997762057215,-8.55123967258,246.81089782700002
-19.040229947625686,-8.55798084987,246.809707642
-19.05546213319416,-8.56474419776,246.808410645
-19.07059911596775,-8.57151863677,246.80696106
-19.08583129911388,-8.57831524871,246.805984497
-19.100968279465132,-8.58512294805,246.805252075
-19.116105264661062,-8.5919528245,246.804244995
-19.131147044639768,-8.59881596034,246.80313110400002
-19.146284029835698,-8.60569018405,246.80157470700001
-19.16142101260929,-8.61256441008,246.79974365200002
-19.176462792587994,-8.61943863519,246.79750061
-19.191504574989043,-8.62631286029,246.79457092299998
-19.20654635496775,-8.63318708446,246.793151855
-19.22168333774134,-8.64006130956,246.79196167
-19.236725122564724,-8.64693553187,246.791183472
-19.251766902543434,-8.65380975697,246.78985595700001
-19.266903885317024,-8.66068398161,246.78857421900003
-19.28194566771807,-8.66755820671,246.78717041
-19.29698745011912,-8.67445460521,246.785766602
-19.312124430470366,-8.6813510051,246.78535461400003
-19.327166212871415,-8.68825849378,246.78482055700002
-19.342207995272464,-8.69515489321,246.78425598099997
-19.35724977525117,-8.70205129171,246.78289794900002
-19.37229155765222,-8.70894769114,246.779891968
-19.387238137258382,-8.71581082931,246.775985718
-19.402279922081767,-8.72265178943,246.77130127
-19.417321702060477,-8.72948166542,246.76683044400002
-19.43226828166664,-8.73628936522,246.764480591
-19.44731006406769,-8.74308597762,246.763427734
-19.462256646096193,-8.74989367742,246.764373779
-19.477203225702358,-8.75672355155,246.766326904
-19.49205460493598,-8.76358668832,246.76918029799998
-19.506905981747263,-8.77047199989,246.77168273900003
-19.521662163030683,-8.77736839931,246.772735596
-19.53632313909688,-8.78426479828,246.77128601099997
-19.55098411516308,-8.79113902338,246.766891479
-19.565645093651614,-8.79797998723,246.760467529
-19.58021086934527,-8.80478768609,246.75299072299998
-19.594776645038923,-8.81159538636,246.74533081099997
-19.60934242073258,-8.8183919983,246.738861084
-19.623812996053694,-8.8251996981,246.734619141
-19.638283568952467,-8.83201848809,246.73286438
-19.652658946323374,-8.83885944774,246.73347473099997
-19.666939118477064,-8.84567823401,246.73516845700001
-19.68121928820841,-8.85248593427,246.738372803
-19.695499462784436,-8.85922711156,246.741744995
-19.709684432143245,-8.86590175889,246.743515015
-19.72386940392439,-8.87250988605,246.74337768599997
-19.738054375705534,-8.87904040003,246.74180603
-19.752144147114137,-8.88552656258,246.738555908
-19.76623391367806,-8.89199055079,246.734542847
-19.780323685086664,-8.89843236236,246.73069763200002
-19.794318253700382,-8.90488526644,246.727218628
-19.808312824736444,-8.91134925187,246.72479248
-19.82221219297762,-8.9178354172,246.72421264599998
-19.836111558796457,-8.92434375407,246.724441528
-19.85010612983252,-8.93087426759,246.725326538
-19.863910295278814,-8.93741586898,246.72720336900002
-19.877809663519994,-8.94397964422,246.728515625
-19.89170903176117,-8.95054342225,246.729141235
-19.905608397580007,-8.95709610963,246.67027282700002
-19.91960296861607,-8.96359336004,246.66746521
-19.93359753722979,-8.97009060951,246.663909912
-19.94759210584351,-8.97657677438,246.659545898
-19.96158667445723,-8.98305185046,246.65562439
-19.975676445865833,-8.98950474896,246.651870728
-19.98967101447955,-8.99594656285,246.649810791
-20.003760783465815,-9.00238837674,246.64823913599997
-20.017755354501876,-9.00883019157,246.647262573
-20.0318451210658,-9.01530526765,246.64553833
-20.045839692101858,-9.02179142879,246.644714355
-20.05992946351046,-9.02829976846,246.64347839400003
-20.073924032124182,-9.03480810579,246.641723633
-20.088013801110446,-9.04132753238,246.639846802
-20.10210357251905,-9.04784695618,246.638244629
-20.116098138710427,-9.0543774697,246.636535645
-20.13018791254137,-9.06091907062,246.63496398900003
-20.14418248115509,-9.06746067153,246.63319397
-20.158272250141355,-9.07402444631,246.63162231400003
-20.172266818755073,-9.08061039913,246.63037109400003
-20.186261387368795,-9.08722961042,246.62852478
-20.200351158777398,-9.09384882171,246.62701416
-20.214345727391116,-9.10046803718,246.624725342
-20.22843549879972,-9.10708724847,246.621749878
-20.242525267785982,-9.11370646115,246.618515015
-20.256615039194585,-9.12031458737,246.615615845
-20.27070480818085,-9.12691162387,246.61361694299998
-20.28479457958945,-9.13350866269,246.611434937
-20.298884348575715,-9.14011678891,246.610153198
-20.312974119984315,-9.14672491141,246.609542847
-20.327159089343123,-9.15334412502,246.608963013
-20.341344061124268,-9.1599633377,246.60885620099998
-20.35543383011053,-9.16657146392,246.60873413099998
-20.369618804314015,-9.17317958968,246.608596802
-20.38380377367282,-9.17979880003,246.608047485
-20.397988745453965,-9.18640692579,246.606567383
-20.41217371723511,-9.19302613987,246.604904175
-20.426358689016254,-9.19965643995,246.601837158
-20.440638858747604,-9.20630891481,246.599700928
-20.45482383295109,-9.21296139155,246.59713745099998
-20.469104005104775,-9.21961386595,246.594039917
-20.48328897688592,-9.22625525296,246.592178345
-20.49756914903961,-9.23291881476,246.59059143099998
-20.511944521565837,-9.23958237842,246.588729858
-20.52631989409207,-9.24625702761,246.58837890599997
-20.54069526904064,-9.25293167913,246.58737182599998
-20.55507064156687,-9.25961741665,246.58624267599998
-20.56954121688798,-9.26629206538,246.584457397
-20.584011792209093,-9.27295562625,246.58349609400003
-20.598482367530206,-9.27960810484,246.582092285
-20.61295294042898,-9.28628275264,246.58090209999997
-20.627518716122633,-9.29295740137,246.53910827599998
-20.642179694611173,-9.29966531275,246.537536621
-20.65684067067737,-9.30639540032,246.53611755400001
-20.671406448793366,-9.31314766407,246.534011841
-20.686067424859562,-9.31992210262,246.531280518
-20.700823603720643,-9.32670762343,246.528884888
-20.71548457978684,-9.33351532603,246.52603149400002
