heading,x,y
244.653442383,31.3026819206,121.29131595
244.648773193,31.302681825,121.291315732
244.643371582,31.3026817296,121.291315513
244.637512207,31.3026816343,121.291315294
244.631790161,31.3026815389,121.291315076
244.627563477,31.3026814432,121.291314857
244.625396729,31.3026813471,121.291314639
244.624389648,31.3026812508,121.291314422
244.623748779,31.3026811545,121.291314205
244.624588013,31.3026810585,121.291313988
244.624404907,31.302680963,121.291313772
244.623809814,31.3026808681,121.291313555
244.581207275,31.3026807741,121.291313339
244.577468872,31.3026806818,121.291313122
244.573303223,31.3026805896,121.291312905
244.56993103,31.3026804975,121.291312689
244.565551758,31.3026804052,121.291312473
244.561706543,31.3026803128,121.291312258
244.559677124,31.3026802202,121.291312043
244.558822632,31.3026801275,121.291311828
244.559112549,31.3026800348,121.291311614
244.559844971,31.3026799421,121.291311399
244.56098938,31.3026798493,121.291311185
244.56072998,31.3026797566,121.291310971
244.56010437,31.3026796638,121.291310756
244.558456421,31.3026795711,121.291310542
244.555297852,31.3026794785,121.291310328
244.55166626,31.3026793859,121.291310113
244.547744751,31.3026792933,121.291309899
244.544631958,31.3026792006,121.291309685
244.541183472,31.3026791079,121.291309471
244.538024902,31.3026790151,121.291309257
244.536453247,31.3026789222,121.291309043
244.534500122,31.3026788292,121.29130883
244.533096313,31.3026787361,121.291308616
244.532455444,31.3026786431,121.291308402
244.531646729,31.3026785503,121.291308187
244.529541016,31.3026784578,121.291307973
244.527999878,31.3026783654,121.291307759
244.525894165,31.3026782733,121.291307545
244.523971558,31.3026781811,121.291307332
244.52204895,31.302678089,121.291307118
244.519378662,31.3026779967,121.291306905
244.516403198,31.3026779042,121.291306691
244.514053345,31.3026778115,121.291306478
244.512268066,31.3026777184,121.291306265
244.510040283,31.3026776251,121.291306053
244.508041382,31.3026775317,121.29130584
244.505615234,31.3026774383,121.291305627
244.503448486,31.302677345,121.291305415
244.501022339,31.3026772517,121.291305202
244.498855591,31.3026771585,121.29130499
244.497177124,31.3026770653,121.291304777
244.494415283,31.3026769722,121.291304565
244.492263794,31.3026768793,121.291304352
244.490631104,31.3026767865,121.29130414
244.488998413,31.3026766938,121.291303927
244.488235474,31.3026766011,121.291303714
244.48828125,31.3026765084,121.291303502
244.487854004,31.3026764157,121.291303289
244.487243652,31.302676323,121.291303077
244.486694336,31.3026762303,121.291302865
244.43371582,31.302676138,121.291302653
244.433013916,31.3026760458,121.291302442
244.43182373,31.3026759536,121.291302231
244.430465698,31.3026758613,121.29130202
244.428894043,31.3026757689,121.291301809
244.426254272,31.3026756763,121.291301598
244.423126221,31.3026755836,121.291301387
244.420196533,31.3026754908,121.291301176
244.417205811,31.302675398,121.291300965
244.414520264,31.3026753052,121.291300754
244.413269043,31.3026752126,121.291300543
244.412414551,31.30267512,121.291300331
244.411972046,31.3026750273,121.29130012
244.411849976,31.3026749346,121.291299909
244.411483765,31.3026748417,121.291299697
244.409576416,31.3026747487,121.291299486
244.408126831,31.3026746556,121.291299274
244.405471802,31.3026745626,121.291299061
244.403121948,31.3026744699,121.291298849
244.399765015,31.3026743774,121.291298637
244.396209717,31.3026742848,121.291298425
244.392700195,31.3026741921,121.291298213
244.389633179,31.302674099,121.291298001
244.387832642,31.3026740056,121.291297789
244.387176514,31.3026739118,121.291297577
244.386886597,31.3026738179,121.291297366
244.386566162,31.302673724,121.291297155
244.386566162,31.3026736302,121.291296943
244.38520813,31.3026735368,121.291296732
244.383346558,31.3026734434,121.291296522
244.380706787,31.3026733503,121.291296311
244.377090454,31.3026732573,121.291296101
244.373764038,31.3026731645,121.291295891
244.37046814,31.302673072,121.291295681
244.36730957,31.3026729798,121.291295471
244.364562988,31.3026728879,121.291295262
244.363357544,31.3026727961,121.291295053
244.362457275,31.3026727044,121.291294844
244.361862183,31.3026726126,121.291294635
244.361251831,31.3026725206,121.291294427
244.360900879,31.3026724286,121.291294219
244.359954834,31.3026723364,121.291294011
244.358581543,31.3026722443,121.291293804
244.356384277,31.3026721526,121.291293596
244.354232788,31.302672061,121.291293388
244.35093689,31.3026719696,121.29129318
244.348175049,31.3026718782,121.291292971
244.345108032,31.3026717868,121.291292762
244.342712402,31.3026716953,121.291292554
244.341369629,31.3026716038,121.291292346
244.342132568,31.3026715127,121.291292138
244.330032349,31.3026714229,121.29129193
244.33215332,31.3026713334,121.291291722
244.332122803,31.302671244,121.291291514
244.330459595,31.3026711547,121.291291307
244.327285767,31.3026710652,121.291291099
244.322692871,31.3026709755,121.291290891
244.316802979,31.3026708857,121.291290683
244.309921265,31.302670796,121.291290475
244.304748535,31.3026707066,121.291290267
244.301635742,31.3026706178,121.291290058
244.299636841,31.3026705295,121.29128985
244.299484253,31.3026704415,121.291289643
244.301010132,31.3026703534,121.291289436
244.302993774,31.3026702651,121.291289229
244.304519653,31.3026701765,121.291289023
244.305648804,31.3026700877,121.291288817
244.304763794,31.3026699989,121.291288611
244.301361084,31.3026699103,121.291288405
244.29699707,31.3026698221,121.2912882
244.291366577,31.3026697343,121.291287994
244.285980225,31.3026696468,121.291287788
244.281814575,31.3026695594,121.291287583
244.278533936,31.3026694722,121.291287378
244.276916504,31.3026693848,121.291287173
244.276870728,31.3026692975,121.291286969
244.278152466,31.3026692101,121.291286764
244.280044556,31.3026691231,121.291286559
244.281784058,31.3026690363,121.291286354
244.282775879,31.3026689499,121.29128615
244.283203125,31.3026688635,121.291285945
244.281692505,31.3026687771,121.291285741
244.27911377,31.3026686905,121.291285537
244.275543213,31.3026686036,121.291285334
244.272171021,31.3026685165,121.29128513
244.269119263,31.3026684292,121.291284927
244.266433716,31.3026683418,121.291284724
244.26524353,31.3026682542,121.291284522
244.265533447,31.3026681664,121.291284319
244.266082764,31.3026680785,121.291284117
244.266967773,31.3026679904,121.291283916
244.267532349,31.3026679021,121.291283714
244.267623901,31.3026678137,121.291283512
244.266769409,31.3026677253,121.291283311
244.265380859,31.3026676369,121.291283109
244.264038086,31.3026675488,121.291282908
244.261428833,31.3026674608,121.291282706
244.259643555,31.3026673728,121.291282505
244.258148193,31.3026672847,121.291282303
244.256851196,31.3026671963,121.291282102
244.217254639,31.3026671077,121.291281901
244.217575073,31.3026670196,121.291281699
244.217071533,31.3026669312,121.291281497
244.215820312,31.3026668426,121.291281296
244.213272095,31.3026667541,121.291281094
244.210540771,31.3026666658,121.291280893
244.207992554,31.3026665776,121.291280691
244.205200195,31.3026664896,121.291280489
244.202957153,31.3026664016,121.291280287
244.200515747,31.3026663134,121.291280085
244.199523926,31.3026662249,121.291279883
244.199035645,31.3026661361,121.291279682
244.199401855,31.3026660469,121.29127948
244.199295044,31.3026659577,121.291279279
244.198638916,31.3026658684,121.291279079
244.197174072,31.3026657793,121.291278878
244.195846558,31.3026656905,121.291278678
244.195251465,31.3026656021,121.291278477
244.193161011,31.3026655138,121.291278277
244.190750122,31.3026654258,121.291278077
244.188644409,31.3026653377,121.291277877
244.186706543,31.3026652496,121.291277677
244.184783936,31.3026651614,121.291277478
244.182373047,31.3026650731,121.291277279
244.180221558,31.3026649851,121.29127708
244.178131104,31.3026648972,121.291276881
244.176269531,31.3026648095,121.291276682
244.174026489,31.302664722,121.291276483
244.172409058,31.3026646347,121.291276285
244.172027588,31.3026645474,121.291276086
244.171432495,31.30266446,121.291275887
244.171203613,31.3026643723,121.291275688
244.170455933,31.3026642844,121.29127549
244.169647217,31.3026641962,121.291275292
244.16847229,31.3026641079,121.291275095
244.166183472,31.3026640193,121.291274897
244.16418457,31.3026639306,121.2912747
244.161148071,31.3026638419,121.291274502
244.157897949,31.302663753,121.291274305
244.154663086,31.3026636641,121.291274108
244.152099609,31.3026635751,121.29127391
244.150512695,31.3026634862,121.291273712
244.150100708,31.3026633973,121.291273515
244.149353027,31.3026633085,121.291273317
244.148147583,31.3026632198,121.291273118
244.146484375,31.3026631311,121.29127292
244.144958496,31.3026630425,121.291272722
244.142715454,31.302662954,121.291272523
244.139892578,31.3026628655,121.291272325
244.137329102,31.3026627771,121.291272126
244.085189819,31.3026626887,121.291271928
244.083572388,31.3026626009,121.291271729
244.082733154,31.3026625128,121.29127153
244.083633423,31.3026624244,121.291271331
244.08416748,31.3026623357,121.291271133
244.08454895,31.3026622469,121.291270935
244.085189819,31.3026621581,121.291270737
244.084625244,31.3026620694,121.291270538
244.085021973,31.3026619808,121.291270339
244.085968018,31.3026618924,121.29127014
244.089050293,31.3026618043,121.291269941
244.093383789,31.3026617164,121.291269742
244.099365234,31.3026616287,121.291269543
244.1068573,31.3026615414,121.291269343
244.115371704,31.3026614544,121.291269144
244.125244141,31.3026613678,121.291268945
244.136016846,31.3026612817,121.291268746
244.147277832,31.302661196,121.291268546
244.158981323,31.3026611108,121.291268347
244.171524048,31.3026610259,121.291268148
244.185379028,31.3026609412,121.291267948
244.200134277,31.3026608565,121.29126775
244.216400146,31.3026607716,121.291267551
244.233642578,31.3026606864,121.291267353
244.252212524,31.302660601,121.291267155
244.27104187,31.3026605156,121.291266957
244.289703369,31.3026604303,121.291266759
244.307434082,31.3026603451,121.291266562
244.323852539,31.3026602602,121.291266364
244.339584351,31.3026601754,121.291266166
244.354217529,31.3026600909,121.291265968
244.369277954,31.3026600064,121.29126577
244.384246826,31.302659922,121.291265572
244.399902344,31.3026598376,121.291265374
244.416061401,31.3026597533,121.291265176
244.432891846,31.302659669,121.291264977
244.45149231,31.3026595849,121.291264779
244.470916748,31.3026595008,121.29126458
244.49029541,31.3026594169,121.291264381
244.509872437,31.3026593329,121.291264182
244.529281616,31.3026592491,121.291263982
244.547821045,31.3026591653,121.291263783
244.565307617,31.3026590813,121.291263583
244.581451416,31.3026589972,121.291263384
244.59777832,31.3026589129,121.291263184
244.614242554,31.3026588283,121.291262985
244.631439209,31.3026587435,121.291262786
244.648696899,31.3026586584,121.291262588
244.666122437,31.3026585732,121.291262389
244.683639526,31.302658488,121.291262191
244.644515991,31.3026584038,121.291261992
244.660934448,31.3026583203,121.291261792
244.67779541,31.3026582372,121.291261592
244.69418335,31.3026581547,121.291261393
244.711013794,31.3026580728,121.291261194
244.728500366,31.3026579914,121.291260995
244.745376587,31.3026579106,121.291260796
244.762359619,31.3026578301,121.291260598
244.778167725,31.3026577499,121.2912604
244.793884277,31.3026576698,121.291260202
244.809249878,31.3026575898,121.291260005
244.824462891,31.30265751,121.291259808
244.840423584,31.3026574303,121.291259612
244.856216431,31.3026573508,121.291259416
244.873001099,31.3026572715,121.29125922
244.889785767,31.3026571923,121.291259024
244.907333374,31.3026571132,121.291258828
244.924224854,31.3026570343,121.291258633
244.941253662,31.3026569557,121.291258437
244.957214355,31.3026568772,121.291258241
244.972930908,31.302656799,121.291258046
244.988143921,31.3026567209,121.29125785
245.002975464,31.302656643,121.291257655
245.018051147,31.3026565653,121.291257459
245.033309937,31.3026564877,121.291257264
245.048080444,31.3026564101,121.291257068
245.063537598,31.3026563324,121.291256873
245.079147339,31.3026562549,121.291256678
245.095031738,31.3026561775,121.291256484
245.112091064,31.3026561001,121.291256289
245.129150391,31.3026560229,121.291256094
245.146560669,31.3026559459,121.291255899
245.163452148,31.302655869,121.291255705
245.180435181,31.3026557921,121.29125551
245.196914673,31.3026557151,121.291255316
245.213043213,31.3026556379,121.291255122
245.229110718,31.3026555607,121.291254929
245.2447052,31.3026554833,121.291254735
245.260406494,31.3026554059,121.291254542
245.275527954,31.3026553287,121.291254349
245.290725708,31.3026552518,121.291254156
245.306060791,31.302655175,121.291253963
245.32232666,31.3026550983,121.29125377
245.339584351,31.3026550217,121.291253577
245.357772827,31.3026549451,121.291253385
245.376861572,31.3026548685,121.291253192
245.395629883,31.302654792,121.291252999
245.4140625,31.3026547155,121.291252807
245.431625366,31.3026546391,121.291252614
245.447998047,31.3026545628,121.291252421
245.401977539,31.3026544867,121.291252228
245.415481567,31.3026544107,121.291252034
245.429458618,31.3026543346,121.29125184
245.442962646,31.3026542585,121.291251647
245.458084106,31.3026541825,121.291251454
245.473648071,31.3026541067,121.291251261
245.491760254,31.3026540312,121.291251068
245.510757446,31.302653956,121.291250875
245.530700684,31.302653881,121.291250681
245.550384521,31.3026538061,121.291250489
245.569320679,31.3026537314,121.291250296
245.587020874,31.3026536567,121.291250103
245.602661133,31.3026535821,121.29124991
245.617111206,31.3026535076,121.291249718
245.630722046,31.3026534332,121.291249525
245.644805908,31.3026533589,121.291249333
245.659988403,31.3026532847,121.29124914
245.677215576,31.3026532106,121.291248948
245.695220947,31.3026531363,121.291248755
245.713317871,31.302653062,121.291248563
245.731521606,31.3026529875,121.29124837
245.749938965,31.302652913,121.291248178
245.767547607,31.3026528387,121.291247985
245.78364563,31.3026527648,121.291247793
245.799133301,31.3026526914,121.2912476
245.813339233,31.3026526185,121.291247407
245.827224731,31.3026525458,121.291247214
245.841781616,31.3026524731,121.291247021
245.856735229,31.3026524002,121.291246827
245.871490479,31.302652327,121.291246634
245.887863159,31.3026522535,121.29124644
245.905181885,31.3026521799,121.291246247
245.922515869,31.3026521063,121.291246053
245.940063477,31.3026520328,121.29124586
245.957046509,31.3026519594,121.291245666
245.973403931,31.3026518859,121.291245472
245.988433838,31.3026518123,121.291245278
246.003540039,31.3026517384,121.291245083
246.018341064,31.3026516644,121.291244889
246.033782959,31.3026515903,121.291244695
246.049667358,31.3026515164,121.291244501
246.065414429,31.3026514427,121.291244307
246.082397461,31.3026513693,121.291244113
246.100662231,31.3026512963,121.291243919
246.118743896,31.3026512234,121.291243725
246.137542725,31.3026511508,121.291243532
246.15586853,31.3026510781,121.291243338
246.173919678,31.3026510055,121.291243144
246.191329956,31.3026509329,121.291242951
246.208175659,31.3026508602,121.291242758
246.142608643,31.3026507882,121.291242564
246.157699585,31.3026507163,121.291242369
246.171279907,31.3026506446,121.291242175
246.185165405,31.3026505729,121.291241981
246.19909668,31.3026505012,121.291241788
246.213623047,31.3026504296,121.291241595
246.229553223,31.3026503581,121.291241401
246.246429443,31.3026502868,121.291241209
246.264053345,31.3026502158,121.291241016
246.282562256,31.3026501452,121.291240823
246.300811768,31.3026500752,121.29124063
246.317886353,31.3026500057,121.291240437
246.33480835,31.3026499369,121.291240244
246.351699829,31.3026498685,121.29124005
246.367004395,31.3026498003,121.291239857
246.382858276,31.3026497323,121.291239663
246.397338867,31.3026496643,121.29123947
246.412139893,31.302649596,121.291239277
246.428146362,31.3026495273,121.291239085
246.444671631,31.3026494584,121.291238892
246.461624146,31.3026493894,121.2912387
246.478225708,31.3026493203,121.291238508
246.49546814,31.3026492513,121.291238316
246.51171875,31.3026491824,121.291238123
246.527191162,31.3026491138,121.291237931
246.542510986,31.3026490454,121.291237739
246.557144165,31.3026489773,121.291237546
246.570404053,31.3026489094,121.291237354
246.583847046,31.3026488417,121.291237162
246.597488403,31.3026487742,121.291236969
246.61164856,31.3026487068,121.291236777
246.626403809,31.3026486396,121.291236585
246.643218994,31.3026485726,121.291236394
246.660354614,31.3026485056,121.291236202
246.678390503,31.3026484387,121.291236011
246.69631958,31.3026483719,121.29123582
246.714157104,31.3026483051,121.291235629
246.731109619,31.3026482383,121.291235438
246.747619629,31.3026481715,121.291235248
246.763183594,31.3026481044,121.291235057
246.777435303,31.3026480373,121.291234868
246.790878296,31.3026479701,121.291234678
246.804138184,31.3026479029,121.291234489
246.816970825,31.3026478358,121.2912343
246.830413818,31.3026477689,121.291234111
246.844528198,31.302647702,121.291233922
246.859054565,31.3026476352,121.291233734
246.873931885,31.3026475685,121.291233546
246.889221191,31.3026475018,121.291233357
246.906005859,31.3026474353,121.291233169
246.848556519,31.302647369,121.29123298
246.863967896,31.3026473027,121.29123279
246.880264282,31.3026472366,121.291232601
246.896820068,31.3026471706,121.291232411
246.912948608,31.3026471044,121.291232221
246.92918396,31.3026470381,121.291232031
246.945297241,31.3026469716,121.291231841
246.961425781,31.3026469049,121.291231652
246.977554321,31.3026468381,121.291231463
246.993240356,31.3026467713,121.291231273
247.008361816,31.3026467045,121.291231084
247.023422241,31.3026466378,121.291230895
247.03805542,31.3026465711,121.291230706
247.05267334,31.3026465044,121.291230516
247.067459106,31.3026464375,121.291230327
247.082885742,31.3026463705,121.291230138
247.097763062,31.3026463035,121.291229948
247.113739014,31.3026462366,121.291229759
247.129165649,31.3026461698,121.291229569
247.144592285,31.3026461033,121.291229378
247.160858154,31.3026460372,121.291229188
247.177536011,31.3026459713,121.291228997
247.193374634,31.3026459054,121.291228805
247.208343506,31.3026458396,121.291228613
247.223052979,31.3026457739,121.291228422
247.237884521,31.3026457081,121.29122823
247.251983643,31.3026456423,121.291228038
247.265731812,31.3026455766,121.291227847
247.278656006,31.3026455109,121.291227655
247.292312622,31.3026454451,121.291227463
247.30632019,31.3026453793,121.29122727
247.321029663,31.3026453133,121.291227078
247.336975098,31.3026452471,121.291226886
247.353668213,31.3026451806,121.291226694
247.371063232,31.3026451138,121.291226503
247.388275146,31.3026450469,121.291226312
247.404403687,31.30264498,121.291226121
247.419586182,31.3026449131,121.291225931
247.433868408,31.3026448466,121.29122574
247.447463989,31.3026447805,121.29122555
247.460128784,31.3026447149,121.29122536
247.472259521,31.3026446498,121.29122517
247.484970093,31.3026445851,121.29122498
247.497817993,31.3026445207,121.291224791
247.512145996,31.3026444564,121.291224603
247.526260376,31.3026443921,121.291224415
247.541610718,31.302644328,121.291224227
247.556640625,31.3026442641,121.29122404
247.571029663,31.3026442006,121.291223853
247.582992554,31.3026441373,121.291223667
247.483657837,31.3026440738,121.29122348
247.491851807,31.3026440102,121.291223293
247.497268677,31.3026439465,121.291223106
247.501403809,31.3026438826,121.29122292
247.504562378,31.3026438184,121.291222734
247.508056641,31.302643754,121.291222548
247.513000488,31.3026436896,121.291222363
247.519439697,31.3026436252,121.291222178
247.527786255,31.3026435607,121.291221993
247.537033081,31.3026434961,121.291221808
247.546127319,31.3026434314,121.291221623
247.554214478,31.3026433668,121.291221438
247.559768677,31.3026433023,121.291221253
247.562728882,31.3026432381,121.291221067
247.563613892,31.3026431742,121.291220881
247.562850952,31.3026431107,121.291220695
247.560012817,31.3026430474,121.291220509
247.555603027,31.3026429842,121.291220323
247.551757812,31.3026429208,121.291220138
247.548629761,31.302642857,121.291219952
247.54624939,31.3026427929,121.291219766
247.545028687,31.3026427285,121.291219581
247.544158936,31.3026426637,121.291219396
247.543258667,31.3026425987,121.291219212
247.54258728,31.3026425336,121.291219027
247.541122437,31.3026424684,121.291218843
247.537719727,31.3026424034,121.291218658
247.533630371,31.3026423385,121.291218473
247.52885437,31.3026422737,121.291218289
247.523956299,31.3026422093,121.291218104
247.518875122,31.302642145,121.29121792
247.514190674,31.302642081,121.291217736
247.510879517,31.3026420169,121.291217552
247.509490967,31.3026419529,121.291217368
247.509216309,31.302641889,121.291217184
247.508728027,31.3026418248,121.291217
247.508163452,31.3026417605,121.291216816
247.507476807,31.3026416961,121.291216633
247.506546021,31.3026416315,121.291216449
247.503738403,31.3026415669,121.291216265
247.499282837,31.3026415023,121.291216082
247.494338989,31.3026414379,121.291215898
247.489746094,31.3026413733,121.291215715
247.486755371,31.3026413088,121.291215531
247.483718872,31.3026412442,121.291215348
247.482284546,31.3026411795,121.291215165
247.480865479,31.3026411147,121.291214982
247.480819702,31.3026410498,121.291214799
247.48085022,31.3026409849,121.291214616
247.479782104,31.3026409199,121.291214433
247.478530884,31.302640855,121.29121425
247.391769409,31.3026407898,121.291214067
247.3881073,31.3026407248,121.291213884
247.384185791,31.3026406599,121.2912137
247.379928589,31.302640595,121.291213517
247.376464844,31.3026405298,121.291213335
247.373031616,31.3026404644,121.291213152
247.370956421,31.3026403988,121.291212969
247.3697052,31.3026403331,121.291212787
247.370101929,31.3026402674,121.291212604
247.370742798,31.3026402018,121.291212422
247.37059021,31.3026401362,121.291212239
247.371109009,31.3026400706,121.291212056
247.370147705,31.302640005,121.291211873
247.368347168,31.3026399392,121.29121169
247.365890503,31.3026398733,121.291211507
247.361343384,31.3026398073,121.291211324
247.356933594,31.3026397412,121.291211141
247.351898193,31.3026396752,121.291210957
247.348052979,31.3026396093,121.291210773
247.34564209,31.3026395435,121.291210589
247.344345093,31.3026394776,121.291210404
247.343399048,31.3026394117,121.291210219
247.343475342,31.3026393455,121.291210034
247.343276978,31.3026392792,121.291209849
247.343841553,31.3026392128,121.291209663
247.34211731,31.3026391462,121.291209478
247.340316772,31.3026390795,121.291209293
247.336730957,31.3026390128,121.291209108
247.332000732,31.302638946,121.291208923
247.327514648,31.3026388792,121.291208738
247.323699951,31.3026388123,121.291208553
247.320632935,31.3026387452,121.291208368
247.318527222,31.3026386779,121.291208183
247.317779541,31.3026386105,121.291207998
247.317749023,31.302638543,121.291207814
247.318099976,31.3026384754,121.29120763
247.318435669,31.3026384079,121.291207446
247.317581177,31.3026383405,121.291207262
247.315078735,31.3026382733,121.291207078
247.312179565,31.3026382064,121.291206894
247.308868408,31.3026381397,121.29120671
247.305328369,31.3026380733,121.291206527
247.302200317,31.3026380071,121.291206343
247.299865723,31.3026379409,121.291206161
247.297653198,31.3026378747,121.291205978
247.295288086,31.3026378084,121.291205796
247.292617798,31.3026377421,121.291205615
247.29019165,31.3026376758,121.291205434
247.287658691,31.3026376095,121.291205253
247.180465698,31.3026375432,121.291205073
247.177566528,31.3026374763,121.291204893
247.17401123,31.3026374095,121.291204714
247.170211792,31.3026373428,121.291204534
247.167236328,31.3026372759,121.291204355
247.164321899,31.302637209,121.291204177
247.163009644,31.3026371419,121.291203999
247.1615448,31.3026370748,121.29120382
247.160736084,31.3026370077,121.291203642
247.158203125,31.3026369406,121.291203464
247.156082153,31.3026368735,121.291203285
247.152984619,31.3026368066,121.291203107
247.149398804,31.3026367397,121.291202928
247.145614624,31.302636673,121.291202749
247.141921997,31.3026366063,121.291202571
247.138244629,31.3026365397,121.291202392
247.134979248,31.302636473,121.291202214
247.132415771,31.3026364062,121.291202036
247.131088257,31.3026363393,121.291201858
247.129333496,31.3026362723,121.29120168
247.127609253,31.3026362053,121.291201502
247.126953125,31.3026361382,121.291201324
247.126083374,31.302636071,121.291201146
247.124984741,31.3026360036,121.291200968
247.12336731,31.3026359361,121.291200791
247.121490479,31.3026358686,121.291200613
247.119415283,31.302635801,121.291200436
247.117675781,31.3026357334,121.291200258
247.11579895,31.3026356659,121.291200081
247.113876343,31.3026355984,121.291199904
247.111526489,31.302635531,121.291199727
247.109359741,31.3026354637,121.29119955
247.107696533,31.3026353964,121.291199373
247.105911255,31.3026353292,121.291199196
247.104232788,31.3026352621,121.29119902
247.102325439,31.302635195,121.291198843
247.101043701,31.3026351279,121.291198667
247.099609375,31.3026350608,121.291198491
247.097961426,31.3026349938,121.291198315
247.096054077,31.3026349268,121.291198139
247.094146729,31.3026348599,121.291197964
247.092697144,31.3026347931,121.291197788
247.091278076,31.3026347264,121.291197613
247.089736938,31.3026346598,121.291197438
247.088027954,31.3026345933,121.291197264
247.086883545,31.3026345268,121.291197089
247.085586548,31.3026344603,121.291196915
247.083786011,31.3026343937,121.291196741
247.082061768,31.3026343272,121.291196568
247.079910278,31.3026342608,121.291196394
246.947219849,31.3026341943,121.291196221
246.944961548,31.3026341276,121.291196048
246.943527222,31.3026340609,121.291195874
246.941574097,31.3026339941,121.291195702
246.940414429,31.3026339273,121.291195529
246.939941406,31.3026338603,121.291195356
246.938720703,31.3026337933,121.291195184
246.938049316,31.3026337263,121.291195011
246.937042236,31.3026336594,121.291194839
246.935241699,31.3026335928,121.291194666
246.93258667,31.3026335264,121.291194494
246.929794312,31.3026334602,121.291194321
246.926589966,31.3026333941,121.291194149
246.923782349,31.3026333278,121.291193977
246.921356201,31.3026332614,121.291193805
246.919525146,31.3026331948,121.291193633
246.918197632,31.3026331281,121.291193461
246.916488647,31.3026330612,121.291193289
246.91595459,31.3026329943,121.291193118
246.913970947,31.3026329273,121.291192946
246.911560059,31.3026328604,121.291192773
246.908599854,31.3026327935,121.2911926
246.905456543,31.3026327267,121.291192427
246.901809692,31.30263266,121.291192254
246.899383545,31.3026325931,121.291192081
246.89680481,31.302632526,121.291191907
246.89515686,31.3026324589,121.291191734
246.894836426,31.3026323915,121.291191561
246.896011353,31.3026323238,121.291191387
246.896835327,31.3026322558,121.291191214
246.897338867,31.3026321877,121.29119104
246.896881104,31.3026321195,121.291190867
246.895629883,31.3026320513,121.291190693
246.892700195,31.3026319832,121.29119052
246.888626099,31.3026319151,121.291190346
246.884140015,31.3026318469,121.291190172
246.880844116,31.3026317787,121.291189998
246.877655029,31.3026317104,121.291189825
246.874938965,31.302631642,121.291189651
246.873291016,31.3026315734,121.291189477
246.872314453,31.3026315048,121.291189304
246.871368408,31.3026314361,121.291189131
246.870742798,31.3026313675,121.291188957
246.870071411,31.302631299,121.291188784
246.869049072,31.3026312305,121.291188611
246.868530273,31.3026311623,121.291188437
246.867767334,31.3026310941,121.291188264
246.866378784,31.3026310259,121.291188091
246.865402222,31.3026309579,121.291187918
246.864089966,31.30263089,121.291187746
246.776290894,31.3026308215,121.291187574
246.774414062,31.302630753,121.291187402
246.772399902,31.3026306845,121.29118723
246.770187378,31.3026306161,121.291187058
246.767578125,31.3026305477,121.291186887
246.764831543,31.3026304795,121.291186716
246.762680054,31.3026304111,121.291186545
246.760025024,31.3026303427,121.291186374
246.758300781,31.3026302741,121.291186204
246.756271362,31.3026302053,121.291186033
246.754394531,31.3026301363,121.291185863
246.752212524,31.3026300671,121.291185693
246.749481201,31.3026299978,121.291185523
246.747039795,31.3026299284,121.291185353
246.744140625,31.3026298592,121.291185183
246.741241455,31.3026297899,121.291185013
246.739654541,31.3026297207,121.291184843
246.738586426,31.3026296514,121.291184673
246.737686157,31.3026295821,121.291184504
246.73677063,31.3026295129,121.291184334
246.735733032,31.3026294437,121.291184164
246.734848022,31.3026293744,121.291183994
246.733169556,31.3026293052,121.291183824
246.732070923,31.302629236,121.291183654
246.729797363,31.3026291669,121.291183484
246.727340698,31.3026290977,121.291183314
246.724334717,31.3026290284,121.291183144
246.721740723,31.3026289588,121.291182974
246.72013855,31.3026288889,121.291182804
246.71786499,31.3026288188,121.291182634
246.716125488,31.3026287485,121.291182464
246.714385986,31.3026286782,121.291182294
246.712783813,31.3026286077,121.291182125
246.711349487,31.3026285372,121.291181955
246.710861206,31.3026284668,121.291181785
246.709762573,31.3026283964,121.291181615
246.708648682,31.3026283262,121.291181445
246.708190918,31.3026282559,121.291181274
246.707702637,31.3026281857,121.291181104
246.707641602,31.3026281155,121.291180934
246.707138062,31.3026280452,121.291180764
246.705383301,31.3026279749,121.291180594
246.703094482,31.3026279046,121.291180424
246.700576782,31.3026278343,121.291180254
246.697189331,31.302627764,121.291180083
246.693618774,31.3026276939,121.291179913
246.691299438,31.3026276237,121.291179743
246.68888855,31.3026275536,121.291179573
246.687164307,31.3026274834,121.291179403
246.686065674,31.3026274131,121.291179233
246.685073853,31.3026273427,121.291179064
246.591766357,31.3026272724,121.291178894
246.591552734,31.3026272021,121.291178724
246.590591431,31.3026271317,121.291178554
246.589736938,31.3026270614,121.291178385
246.588562012,31.3026269911,121.291178215
246.586730957,31.302626921,121.291178045
246.585723877,31.3026268509,121.291177875
246.584869385,31.3026267807,121.291177705
246.5831604,31.3026267104,121.291177536
246.581115723,31.3026266401,121.291177366
246.579544067,31.3026265697,121.291177197
246.577468872,31.3026264993,121.291177027
246.576034546,31.3026264292,121.291176858
246.574401855,31.3026263592,121.291176688
246.573013306,31.3026262895,121.291176519
246.572128296,31.3026262198,121.29117635
246.572052002,31.3026261501,121.291176181
246.572158813,31.3026260801,121.291176011
246.572799683,31.3026260098,121.291175843
246.573272705,31.3026259394,121.291175674
246.573745728,31.3026258689,121.291175505
246.572723389,31.3026257981,121.291175337
246.571578979,31.3026257273,121.291175168
246.569519043,31.3026256566,121.291174999
246.5677948,31.3026255858,121.29117483
246.565704346,31.3026255151,121.29117466
